mono_stamp,stereo_stamp,dt,mono_detection_id,stereo_cone_id,u,v,X_mono,Y_mono,X_stereo,Y_stereo,Z_stereo,stereo_color,stereo_confidence,error_x,error_y,error_2d,mono_range,stereo_range,error_range
1757267632.689528,1757267632.689528,0.0,1,1,445,359,2.8591902256011963,1.4336097240447998,4.123124122619629,1.587414026260376,0.15245431661605835,0.0,0.9198695421218872,-1.2639338970184326,-0.15380430221557617,1.2732574992562276,3.1984692568554145,4.418148460757749,-1.2196792039023343
1757267632.689528,1757267632.689528,0.0,2,2,453,307,5.538119792938232,2.1566123962402344,6.002636909484863,2.213114023208618,0.723057210445404,0.0,0.8959943056106567,-0.46451711654663086,-0.05650162696838379,0.467940792638204,5.94321023257223,6.397618584038332,-0.45440835146610237
1757267632.689528,1757267632.689528,0.0,3,3,648,282,8.068635940551758,-0.03907481208443642,7.621970176696777,-0.04219209402799606,1.2472326755523682,1.0,0.8938115835189819,0.44666576385498047,0.0031172819435596466,0.44667664148337644,8.06873055580015,7.622086954847312,0.4466436009528376
1757267632.689528,1757267632.689528,0.0,4,4,391,291,7.123913288116455,3.441887378692627,7.139561653137207,3.4886362552642822,1.0381278991699219,0.0,0.8877909779548645,-0.015648365020751953,-0.04674887657165527,0.049298364968166565,7.911809481035663,7.9463150906877384,-0.03450560965207572
1757267632.739554,1757267632.739554,0.0,0,0,806,340,3.3958053588867188,-1.3717222213745117,4.242242813110352,-1.3057410717010498,0.2993318438529968,1.0,0.9277985692024231,-0.8464374542236328,-0.06598114967346191,0.8490052273247888,3.6623920991691183,4.438646621630679,-0.7762545224615605
1757267632.739554,1757267632.739554,0.0,1,1,425,379,2.2799088954925537,1.3838491439819336,3.4471194744110107,1.4561505317687988,0.01830477826297283,0.0,0.9277059435844421,-1.167210578918457,-0.07230138778686523,1.169447744114745,2.667025126436871,3.7420591980932367,-1.0750340716563658
1757267632.739554,1757267632.739554,0.0,2,2,380,297,6.48577356338501,3.333693742752075,6.6949543952941895,3.4062933921813965,0.8963897824287415,0.0,0.9097839593887329,-0.2091808319091797,-0.07259964942932129,0.22142115873483464,7.29237771141678,7.511674182809557,-0.2192964713927772
1757267632.739554,1757267632.739554,0.0,3,3,651,289,7.144895553588867,-0.08217872679233551,7.028770446777344,-0.07937527447938919,1.0692297220230103,1.0,0.9025763869285583,0.11612510681152344,-0.0028034523129463196,0.11615894187215503,7.145368137110304,7.029218621417978,0.11614951569232623
1757267632.739554,1757267632.739554,0.0,4,4,443,316,4.888356685638428,2.068362236022949,5.462385654449463,2.1239991188049316,0.5741171836853027,0.0,0.892738401889801,-0.5740289688110352,-0.05563688278198242,0.5767189261329616,5.3079330652742565,5.860804492099989,-0.5528714268257326
1757267632.739554,1757267632.739554,0.0,5,5,539,270,10.281778335571289,1.979385256767273,8.837404251098633,1.8081916570663452,1.6242012977600098,1.0,0.885067880153656,1.4443740844726562,0.17119359970092773,1.4544840131382626,10.470574565730896,9.020491725289732,1.4500828404411639
1757267632.789584,1757267632.789584,0.0,0,0,402,402,1.7645541429519653,1.3395799398422241,3.4216222763061523,1.5996917486190796,-0.10659335553646088,0.0,0.9410554766654968,-1.657068133354187,-0.26011180877685547,1.6773589215320308,2.2154290190923835,3.7771037439173503,-1.5616747248249667
1757267632.789584,1757267632.789584,0.0,1,1,828,354,2.8473315238952637,-1.408094048500061,4.039135456085205,-1.4176350831985474,0.1919822245836258,1.0,0.9302988052368164,-1.1918039321899414,0.009541034698486328,1.1918421221481157,3.176480073349905,4.280689717991716,-1.1042096446418106
1757267632.789584,1757267632.789584,0.0,2,2,657,293,6.6853766441345215,-0.16028635203838348,7.0027241706848145,-0.1529955267906189,1.0182310342788696,1.0,0.9258078336715698,-0.31734752655029297,-0.007290825247764587,0.31743126616699613,6.6872978540356,7.004395294521238,-0.3170974404856386
1757267632.789584,1757267632.789584,0.0,3,3,434,325,4.34153413772583,1.9847095012664795,5.1718244552612305,2.09538197517395,0.47410109639167786,0.0,0.9235154390335083,-0.8302903175354004,-0.1106724739074707,0.8376338149059145,4.773676829599612,5.580178654659903,-0.8065018250602911
1757267632.789584,1757267632.789584,0.0,4,4,371,302,6.018874168395996,3.252577304840088,6.407468795776367,3.370694637298584,0.8148601055145264,0.0,0.8967371582984924,-0.3885946273803711,-0.1181173324584961,0.4061495890137036,6.841498767006057,7.239975048766486,-0.3984762817604288
1757267632.789584,1757267632.789584,0.0,7,7,540,273,9.674174308776855,1.861857295036316,8.344029426574707,1.6912308931350708,1.4854860305786133,1.0,0.8836417198181152,1.3301448822021484,0.17062640190124512,1.3410439130298204,9.85170853931835,8.513700077254253,1.3380084620640975
1757267632.822767,1757267632.822767,0.0,0,0,385,421,1.4237385988235474,1.300119400024414,2.948650598526001,1.471935749053955,-0.18522875010967255,0.0,0.9456427097320557,-1.5249119997024536,-0.17181634902954102,1.5345610006221249,1.9280409881794216,3.295623643793504,-1.3675826556140822
1757267632.822767,1757267632.822767,0.0,1,1,428,330,4.074364185333252,1.9528142213821411,4.688324928283691,1.953474998474121,0.3937891125679016,0.0,0.9366732239723206,-0.6139607429504395,-0.0006607770919799805,0.6139610985320005,4.518177386730033,5.079021087062914,-0.5608437003328808
1757267632.822767,1757267632.822767,0.0,2,2,848,366,2.456110954284668,-1.441987156867981,3.6955184936523438,-1.4353300333023071,0.10827501863241196,1.0,0.9299912452697754,-1.2394075393676758,-0.006657123565673828,1.2394254176575554,2.8481235893706134,3.964470865251262,-1.1163472758806487
1757267632.822767,1757267632.822767,0.0,3,3,366,306,5.679584503173828,3.1689162254333496,6.017566204071045,3.2290995121002197,0.7190814018249512,0.0,0.9156445860862732,-0.3379817008972168,-0.06018328666687012,0.34329820584355286,6.503822735323207,6.829215670882263,-0.3253929355590559
1757267632.822767,1757267632.822767,0.0,4,4,663,297,6.269112586975098,-0.23104159533977509,6.579378604888916,-0.2195054590702057,0.9124816656112671,1.0,0.9083704352378845,-0.31026601791381836,-0.011536136269569397,0.3104804089022815,6.273368540660333,6.583039227669211,-0.3096706870088779
1757267632.822767,1757267632.822767,0.0,5,5,542,275,9.299934387207031,1.767061471939087,8.198368072509766,1.6302399635314941,1.4359536170959473,1.0,0.8882761001586914,1.1015663146972656,0.13682150840759277,1.1100308422916203,9.466323777051329,8.358882783664493,1.1074409933868363
1757267632.872765,1757267632.872765,0.0,0,0,355,454,0.9591525793075562,1.2484074831008911,2.410323143005371,1.3419783115386963,-0.2786179184913635,0.0,0.960529088973999,-1.451170563697815,-0.09357082843780518,1.4541841371977522,1.5743236370755027,2.7587249667822165,-1.1844013297067137
1757267632.872765,1757267632.872765,0.0,1,1,421,339,3.644465684890747,1.8697320222854614,4.502408981323242,1.9408142566680908,0.3133688271045685,0.0,0.9466050267219543,-0.8579432964324951,-0.0710822343826294,0.8608829095401321,4.096099115439697,4.902901856450556,-0.8068027410108591
1757267632.872765,1757267632.872765,0.0,2,2,884,387,1.9002293348312378,-1.4962581396102905,3.159376621246338,-1.4453685283660889,-0.016570689156651497,1.0,0.9434065222740173,-1.2591472864151,-0.05088961124420166,1.2601752423449273,2.418607025811183,3.474298608017031,-1.055691582205848
1757267632.872765,1757267632.872765,0.0,3,3,673,302,5.798996925354004,-0.3404793441295624,6.21080207824707,-0.33236032724380493,0.8136876821517944,1.0,0.9066534042358398,-0.4118051528930664,-0.008119016885757446,0.41188518106927935,5.808983691149777,6.219688564734068,-0.4107048735842911
1757267632.872765,1757267632.872765,0.0,4,4,546,277,8.946782112121582,1.6451433897018433,7.853074550628662,1.4937596321105957,1.3528687953948975,1.0,0.9057720303535461,1.09370756149292,0.15138375759124756,1.1041346259081068,9.096780031113118,7.9938787666723305,1.1029012644407876
1757267632.872765,1757267632.872765,0.0,5,5,360,311,5.29384708404541,3.0711472034454346,5.967670440673828,3.2653141021728516,0.6787611842155457,0.0,0.9053184986114502,-0.673823356628418,-0.194166898727417,0.7012408291731245,6.1201929785331775,6.802599993703955,-0.682407015170778
1757267632.922951,1757267632.922951,0.0,0,0,314,500,0.4890197217464447,1.1930599212646484,2.0245814323425293,1.2865126132965088,-0.3816734254360199,0.0,0.9517055153846741,-1.5355617105960846,-0.09345269203186035,1.5384027992358749,1.2893922071987947,2.398758987551092,-1.1093667803522973
1757267632.922951,1757267632.922951,0.0,1,1,933,415,1.3376654386520386,-1.5564473867416382,2.723083257675171,-1.501839280128479,-0.12925191223621368,1.0,0.9396411776542664,-1.3854178190231323,-0.05460810661315918,1.3864936273112425,2.0522858703063336,3.1097754985798653,-1.0574896282735318
1757267632.922951,1757267632.922951,0.0,2,2,412,350,3.195401430130005,1.7863484621047974,4.185708999633789,1.8725762367248535,0.21501459181308746,0.0,0.9363800287246704,-0.9903075695037842,-0.08622777462005615,0.9940544810685276,3.660823831836361,4.585488151981412,-0.9246643201450513
1757267632.922951,1757267632.922951,0.0,4,4,686,307,5.376263618469238,-0.4723288118839264,5.7553815841674805,-0.451576828956604,0.7098414897918701,1.0,0.9059963822364807,-0.3791179656982422,-0.020751982927322388,0.37968549710331234,5.3969718362996515,5.773070137442008,-0.3760983011423562
1757267632.922951,1757267632.922951,0.0,5,5,553,280,8.455018997192383,1.4599393606185913,7.615937232971191,1.3536502122879028,1.2754770517349243,1.0,0.9057347178459167,0.8390817642211914,0.10628914833068848,0.8457869649630515,8.580138062966558,7.735300177354721,0.8448378856118373
1757267632.922951,1757267632.922951,0.0,6,6,354,316,4.945184707641602,2.9827754497528076,5.508402347564697,3.082730531692505,0.5736681222915649,0.0,0.9025716781616211,-0.5632176399230957,-0.09995508193969727,0.5720184685183806,5.775101832551562,6.312346944971056,-0.5372451124194937
1757267632.972914,1757267632.972914,0.0,1,1,998,451,0.8075076937675476,-1.6221086978912354,2.3015260696411133,-1.5586466789245605,-0.23733197152614594,1.0,0.9485589265823364,-1.4940183758735657,-0.0634620189666748,1.4953656192714924,1.8119893220624073,2.779640573700174,-0.9676512516377669
1757267632.972914,1757267632.972914,0.0,2,2,404,358,2.9119925498962402,1.7442545890808105,3.9084906578063965,1.8085625171661377,0.14826855063438416,0.0,0.9289901852607727,-0.9964981079101562,-0.06430792808532715,0.9985709732828955,3.39442553051038,4.306645748219627,-0.9122202177092471
1757267632.972914,1757267632.972914,0.0,3,3,701,310,5.138434886932373,-0.6239357590675354,5.269896030426025,-0.5601304769515991,0.6246802806854248,1.0,0.9186710119247437,-0.13146114349365234,-0.06380528211593628,0.14612715789528266,5.176177056350265,5.299580202498119,-0.12340314614785441
1757267632.972914,1757267632.972914,0.0,4,4,560,279,8.60528564453125,1.3705987930297852,7.37941837310791,1.205397367477417,1.2500280141830444,1.0,0.9151595830917358,1.2258672714233398,0.16520142555236816,1.236948696652953,8.713752468106396,7.477218623183629,1.236533844922767
1757267633.03957,1757267633.03957,0.0,0,0,397,375,2.3979084491729736,1.6028956174850464,3.4216527938842773,1.6292552947998047,0.04443562030792236,0.0,0.9507524967193604,-1.0237443447113037,-0.0263596773147583,1.0240836469334498,2.884309153188663,3.7897467801331106,-0.9054376269444475
1757267633.03957,1757267633.03957,0.0,3,3,348,326,4.336056232452393,2.7730743885040283,4.8665056228637695,2.7795345783233643,0.4367731809616089,0.0,0.9367334246635437,-0.530449390411377,-0.0064601898193359375,0.5304887273451748,5.146972431941542,5.6043455861911236,-0.4573731542495816
1757267633.03957,1757267633.03957,0.0,4,4,729,319,4.51538610458374,-0.8570699691772461,4.886005878448486,-0.7865652441978455,0.5135375261306763,1.0,0.9214965105056763,-0.3706197738647461,-0.07050472497940063,0.3772663953017502,4.596007028446912,4.948912843000286,-0.3529058145533748
1757267633.03957,1757267633.03957,0.0,6,6,577,282,8.133037567138672,1.0492820739746094,6.787145614624023,0.8937352895736694,1.1301627159118652,1.0,0.9096213579177856,1.3458919525146484,0.15554678440093994,1.3548505268040327,8.200444679360588,6.845736509824158,1.3547081695364307
1757267633.072909,1757267633.072909,0.0,0,16,392,386,2.118964195251465,1.5290358066558838,1.2396907806396484,1.3539825677871704,-0.7535393238067627,0.0,0.38551318645477295,0.8792734146118164,0.17505323886871338,0.8965296281113916,2.613036501619045,1.835783763266927,0.7772527383521182
1757267633.072909,1757267633.072909,0.0,1,1,745,326,4.10214900970459,-0.9584817886352539,4.735687732696533,-0.9077792167663574,0.4477528929710388,1.0,0.9303302764892578,-0.6335387229919434,-0.050702571868896484,0.6355643667830844,4.212637396805685,4.8219084819193085,-0.6092710851136234
1757267633.072909,1757267633.072909,0.0,2,2,348,329,4.172571659088135,2.700716495513916,4.487144470214844,2.5628600120544434,0.38550257682800293,0.0,0.9292432069778442,-0.314572811126709,0.13785648345947266,0.3434537283710456,4.970334379029894,5.167467168542762,-0.19713278951286828
1757267633.072909,1757267633.072909,0.0,4,4,585,283,7.982358932495117,0.9129465818405151,6.768796920776367,0.780903697013855,1.1076223850250244,1.0,0.9113813638687134,1.21356201171875,0.13204288482666016,1.2207244077678656,8.034396404738745,6.81369373678635,1.220702667952395
1757267633.106158,1757267633.106158,0.0,0,0,386,399,1.8316348791122437,1.4534671306610107,2.911339521408081,1.4477232694625854,-0.07393506914377213,0.0,0.943875253200531,-1.0797046422958374,0.005743861198425293,1.0797199204129972,2.338258546502605,3.251430527299649,-0.9131719807970438
1757267633.106158,1757267633.106158,0.0,1,1,763,332,3.7838878631591797,-1.0743943452835083,4.5193867683410645,-1.0180975198745728,0.38393598794937134,1.0,0.9406760334968567,-0.7354989051818848,-0.05629682540893555,0.7376503047344828,3.9334629234480554,4.632642801018771,-0.6991798775707156
1757267633.106158,1757267633.106158,0.0,2,2,346,334,3.9190444946289062,2.6055290699005127,4.435544013977051,2.546156644821167,0.34276413917541504,0.0,0.9179556965827942,-0.5164995193481445,0.0593724250793457,0.5199007966397694,4.70613339005364,5.114387975104609,-0.4082545850509689
1757267633.106158,1757267633.106158,0.0,3,3,594,286,7.567570209503174,0.7433375120162964,6.6134033203125,0.6487497687339783,1.0631564855575562,1.0,0.914507269859314,0.9541668891906738,0.09458774328231812,0.9588437274170643,7.60399036904509,6.645147081860023,0.9588432871850667
1757267633.140013,1757267633.140013,0.0,0,0,380,412,1.5816491842269897,1.387719988822937,2.8031904697418213,1.4262217283248901,-0.13036441802978516,0.0,0.9650304913520813,-1.2215412855148315,-0.038501739501953125,1.2221479027359592,2.1041342422347094,3.145152655754154,-1.0410184135194447
1757267633.140013,1757267633.140013,0.0,1,1,783,340,3.408038377761841,-1.1784477233886719,4.1146039962768555,-1.0848380327224731,0.29822206497192383,1.0,0.9277330040931702,-0.7065656185150146,-0.09360969066619873,0.7127396070474312,3.6060316999518327,4.2552132265514775,-0.6491815265996448
1757267633.140013,1757267633.140013,0.0,2,2,346,338,3.7298383712768555,2.521247148513794,4.340058326721191,2.491344451904297,0.3103982210159302,0.0,0.9169610142707825,-0.6102199554443359,0.02990269660949707,0.6109521792145495,4.502041921144018,5.0042885066087335,-0.5022465854647153
1757267633.140013,1757267633.140013,0.0,4,4,605,288,7.304975509643555,0.5671176314353943,6.081263065338135,0.46817225217819214,0.9484342932701111,1.0,0.9121260046958923,1.22371244430542,0.09894537925720215,1.2277061270614793,7.326956367031061,6.09925780136857,1.2276985656624904
1757267633.172934,1757267633.172934,0.0,0,0,373,430,1.2843058109283447,1.3032081127166748,2.636942148208618,1.3770610094070435,-0.1985415369272232,0.0,0.9533436894416809,-1.3526363372802734,-0.07385289669036865,1.354650992425928,1.829697461613496,2.9748547723591865,-1.1451573107456905
1757267633.172934,1757267633.172934,0.0,1,1,804,350,3.001465082168579,-1.2603809833526611,3.860842227935791,-1.1772338151931763,0.21685002744197845,1.0,0.9314267039299011,-0.8593771457672119,-0.08314716815948486,0.863390137909822,3.2553575629528404,4.036332761882559,-0.7809751989297182
1757267633.172934,1757267633.172934,0.0,2,2,348,346,3.3842577934265137,2.351810932159424,4.136180877685547,2.3624050617218018,0.24025261402130127,0.0,0.9227556586265564,-0.7519230842590332,-0.01059412956237793,0.7519977129106189,4.121191026025446,4.7632919214111125,-0.6421008953856662
1757267633.172934,1757267633.172934,0.0,4,4,616,292,6.827915668487549,0.38856378197669983,5.814010143280029,0.33044156432151794,0.87328040599823,1.0,0.9130659103393555,1.0139055252075195,0.058122217655181885,1.0155700892757193,6.8389629468686115,5.823392960602463,1.015569986266149
1757267633.206158,1757267633.206158,0.0,0,0,364,447,1.0460084676742554,1.246155858039856,2.4189839363098145,1.3073408603668213,-0.24712300300598145,0.0,0.9496282339096069,-1.372975468635559,-0.06118500232696533,1.3743381105043926,1.626972076273374,2.749658780523428,-1.122686704250054
1757267633.206158,1757267633.206158,0.0,1,1,829,361,2.6163859367370605,-1.3515217304229736,3.630549192428589,-1.2777153253555298,0.14120855927467346,1.0,0.9316068887710571,-1.0141632556915283,-0.07380640506744385,1.0168453641649844,2.944840633677988,3.848823702287787,-0.9039830686097989
1757267633.206158,1757267633.206158,0.0,2,2,349,350,3.226470947265625,2.274448871612549,4.025279998779297,2.2913384437561035,0.2067735642194748,0.0,0.9221445322036743,-0.7988090515136719,-0.016889572143554688,0.7989875833999953,3.9475603153249903,4.631750309808086,-0.6841899944830958
1757267633.206158,1757267633.206158,0.0,3,3,628,296,6.395448684692383,0.21421338617801666,5.8040313720703125,0.19621172547340393,0.8383658528327942,1.0,0.9150223135948181,0.5914173126220703,0.018001660704612732,0.5916912179990808,6.399035181443479,5.807347002650147,0.5916881787933326
1757267633.239694,1757267633.239694,0.0,0,0,353,469,0.7842380404472351,1.1808313131332397,2.233957290649414,1.2545024156570435,-0.3053903877735138,0.0,0.9547764658927917,-1.449719250202179,-0.07367110252380371,1.4515899337463871,1.4175302092585154,2.562097087804252,-1.1445668785457366
1757267633.239694,1757267633.239694,0.0,1,1,856,373,2.2564175128936768,-1.4349247217178345,3.3755135536193848,-1.3628647327423096,0.06974831968545914,1.0,0.9396426677703857,-1.119096040725708,-0.0720599889755249,1.121413657121719,2.6740285992281927,3.6402598850110874,-0.9662312857828947
1757267633.239694,1757267633.239694,0.0,2,2,640,299,6.0948967933654785,0.05693768709897995,5.546925067901611,0.05445565655827522,0.7746151685714722,1.0,0.9225957989692688,0.5479717254638672,0.002482030540704727,0.5479773465969673,6.095162739582018,5.547192364380965,0.5479703752010527
1757267633.239694,1757267633.239694,0.0,3,3,348,356,3.0073885917663574,2.185009479522705,3.8919677734375,2.219186782836914,0.1625799685716629,0.0,0.9215434789657593,-0.8845791816711426,-0.034177303314208984,0.8852391861569503,3.7173448276277137,4.480201237287685,-0.762856409659971
1757267633.272904,1757267633.272904,0.0,0,0,341,498,0.5000825524330139,1.1007176637649536,2.0443735122680664,1.195120096206665,-0.3716728091239929,0.0,0.9557053446769714,-1.5442909598350525,-0.09440243244171143,1.547173677348209,1.2089921151819376,2.3680741335566964,-1.1590820183747588
1757267633.272904,1757267633.272904,0.0,1,1,888,386,1.921373724937439,-1.5293010473251343,3.114128828048706,-1.4515618085861206,-0.001392499078065157,1.0,0.9446180462837219,-1.192755103111267,-0.07773923873901367,1.1952857922847115,2.455695152951547,3.4358157753042895,-0.9801206223527426
1757267633.272904,1757267633.272904,0.0,2,2,654,302,5.812872409820557,-0.11374072730541229,5.3525309562683105,-0.08612585812807083,0.7217882871627808,1.0,0.9285430908203125,0.4603414535522461,-0.02761486917734146,0.4611689873118925,5.813985088207658,5.353223823197462,0.46076126501019576
1757267633.272904,1757267633.272904,0.0,3,3,349,362,2.804903507232666,2.088465690612793,3.728109359741211,2.122177839279175,0.11638454347848892,0.0,0.9260339736938477,-0.9232058525085449,-0.033712148666381836,0.9238211705052733,3.497023395082292,4.289806310279946,-0.792782915197654
1757267633.272904,1757267633.272904,0.0,4,7,529,272,9.880929946899414,2.0900330543518066,8.56281566619873,3.3706557750701904,1.75449800491333,1.0,0.8902241587638855,1.3181142807006836,-1.2806227207183838,1.837775777892188,10.099555177522266,9.202343858350025,0.8972113191722411
1757267633.306187,1757267633.306187,0.0,1,1,924,403,1.5541729927062988,-1.6004055738449097,2.820132255554199,-1.509360671043396,-0.07973701506853104,1.0,0.9331417679786682,-1.2659592628479004,-0.09104490280151367,1.2692289113932664,2.2308634409240535,3.198642770630973,-0.9677793297069193
1757267633.306187,1757267633.306187,0.0,2,2,351,369,2.587843418121338,1.9794710874557495,3.550908088684082,2.0076792240142822,0.0733724981546402,0.0,0.9289301633834839,-0.9630646705627441,-0.028208136558532715,0.9634776897542733,3.258103642118706,4.079181795510054,-0.8210781533913485
1757267633.306187,1757267633.306187,0.0,3,3,668,305,5.548988342285156,-0.27344056963920593,5.161947727203369,-0.2267010509967804,0.6614159941673279,1.0,0.9279139637947083,0.3870406150817871,-0.04673951864242554,0.3898525622922257,5.555721498414151,5.16692342742788,0.3887980709862706
1757267633.306187,1757267633.306187,0.0,4,8,541,273,9.6731595993042,1.8443048000335693,8.566652297973633,3.1831023693084717,1.7470638751983643,1.0,0.880980372428894,1.1065073013305664,-1.3387975692749023,1.7368757409193785,9.847409650717179,9.138909797556497,0.7084998531606814
1757267633.339737,1757267633.339737,0.0,1,1,350,376,2.3905484676361084,1.8993295431137085,3.424103260040283,1.9392695426940918,0.031325001269578934,0.0,0.9409308433532715,-1.0335547924041748,-0.0399399995803833,1.034326211824934,3.053223655329212,3.9351301750564045,-0.8819065197271927
1757267633.339737,1757267633.339737,0.0,2,2,969,422,1.2125329971313477,-1.690665364265442,2.553889274597168,-1.584967851638794,-0.1481776088476181,1.0,0.9328795075416565,-1.3413562774658203,-0.10569751262664795,1.34551426126683,2.080525328627154,3.005740094823726,-0.925214766196572
1757267633.339737,1757267633.339737,0.0,3,3,685,309,5.223599910736084,-0.4525914788246155,4.947453022003174,-0.37394335865974426,0.6054480671882629,1.0,0.9294541478157043,0.27614688873291016,-0.07864812016487122,0.2871282482834705,5.243170326638901,4.961564777407836,0.28160554923106496
1757267633.339737,1757267633.339737,0.0,5,7,553,274,9.472016334533691,1.6064153909683228,8.369178771972656,2.9169909954071045,1.706791639328003,1.0,0.8871556520462036,1.1028375625610352,-1.3105756044387817,1.7128511623447156,9.60727140503551,8.862956040990154,0.7443153640453559
1757267633.372939,1757267633.372939,0.0,1,1,1020,449,0.825110137462616,-1.7352522611618042,2.343156337738037,-1.6835201978683472,-0.23263132572174072,1.0,0.9483866095542908,-1.5180462002754211,-0.05173206329345703,1.5189274085825308,1.9214336181119376,2.8852420833809784,-0.9638084652690408
1757267633.372939,1757267633.372939,0.0,2,0,351,384,2.183856248855591,1.8023967742919922,1.4630848169326782,1.0392166376113892,-0.5425628423690796,0.0,0.9493212699890137,0.7207714319229126,0.763180136680603,1.049740624202012,2.8315829932466734,1.7945997886512886,1.0369832045953848
1757267633.372939,1757267633.372939,0.0,3,3,701,315,4.788947582244873,-0.5961708426475525,4.792304039001465,-0.5093678832054138,0.5496737957000732,1.0,0.9262805581092834,-0.003356456756591797,-0.08680295944213867,0.08686782816366737,4.825913241979398,4.819298044598499,0.006615197380899218
1757267633.372939,1757267633.372939,0.0,4,5,565,276,9.100104331970215,1.3536545038223267,8.390477180480957,2.739238739013672,1.6950329542160034,1.0,0.8923986554145813,0.7096271514892578,-1.3855842351913452,1.556731950896346,9.200232571433265,8.826297988708793,0.37393458272447155
1757267633.406356,1757267633.406356,0.0,1,0,349,394,1.9522541761398315,1.7123016119003296,1.407303810119629,1.1103272438049316,-0.670419454574585,0.0,0.9536698460578918,0.5449503660202026,0.601974368095398,0.8120000254121957,2.5967813112335585,1.7925765262082065,0.804204785025352
1757267633.406356,1757267633.406356,0.0,3,3,718,319,4.52227258682251,-0.7465659379959106,4.8902153968811035,-0.6793171167373657,0.5280572175979614,1.0,0.9290974140167236,-0.36794281005859375,-0.06724882125854492,0.37403785294335934,4.583482305987672,4.937173115557664,-0.35369080956999266
1757267633.406356,1757267633.406356,0.0,5,7,577,276,9.088384628295898,1.1526992321014404,8.376888275146484,2.5499267578125,1.700325846672058,1.0,0.8842840194702148,0.7114963531494141,-1.3972275257110596,1.567951472192161,9.161192644603236,8.756391017108292,0.40480162749494397
1757267633.439707,1757267633.439707,0.0,0,3,347,404,1.7447608709335327,1.631584882736206,1.289039969444275,1.1555532217025757,-0.7167432308197021,0.0,0.9206429719924927,0.4557209014892578,0.47603166103363037,0.6590050700568387,2.388777872953879,1.7311635656436681,0.657614307310211
1757267633.439707,1757267633.439707,0.0,2,2,736,325,4.162050247192383,-0.8808854818344116,4.628839492797852,-0.8073484301567078,0.4554170072078705,1.0,0.9296802282333374,-0.46678924560546875,-0.07353705167770386,0.4725461858722086,4.254247464859187,4.698719670054979,-0.4444722051957921
1757267633.439707,1757267633.439707,0.0,5,7,589,278,8.739192962646484,0.921199381351471,8.158245086669922,2.303321361541748,1.6402894258499146,1.0,0.8907674551010132,0.5809478759765625,-1.382121980190277,1.499253681912028,8.787610707045014,8.477160620674145,0.310450086370869
1757267633.472966,1757267633.472966,0.0,0,14,342,417,1.5060797929763794,1.5509428977966309,1.2340413331985474,1.3655741214752197,-0.7797085642814636,0.0,0.531726598739624,0.27203845977783203,0.18536877632141113,0.32919068460877277,2.161874236637641,1.84055716925209,0.3213170673855512
1757267633.472966,1757267633.472966,0.0,1,1,756,331,3.8369789123535156,-1.0197441577911377,4.359777450561523,-0.9235736131668091,0.3871104419231415,1.0,0.931189775466919,-0.5227985382080078,-0.09617054462432861,0.5315703953436175,3.9701744698683865,4.456528653263965,-0.4863541833955787
1757267633.472966,1757267633.472966,0.0,2,5,602,280,8.409516334533691,0.687478244304657,7.884463310241699,2.059581995010376,1.5852431058883667,1.0,0.885026752948761,0.5250530242919922,-1.372103750705719,1.4691321863667917,8.437570225911081,8.14902691643109,0.28854330947999074
1757267633.472966,1757267633.472966,0.0,3,3,350,325,4.391293048858643,2.779144763946533,4.5352959632873535,2.5686028003692627,0.42010241746902466,0.0,0.9133671522140503,-0.14400291442871094,0.2105419635772705,0.25507794454036076,5.196835600625217,5.212161722421454,-0.015326121796237047
1757267633.539623,1757267633.539623,0.0,0,0,330,448,1.04301118850708,1.3948291540145874,2.3921408653259277,1.446624517440796,-0.2512668967247009,0.0,0.9504753351211548,-1.3491296768188477,-0.051795363426208496,1.3501235663989357,1.7416718141601768,2.795542955138249,-1.0538711409780723
1757267633.539623,1757267633.539623,0.0,1,1,802,347,3.114935874938965,-1.2713327407836914,3.6204752922058105,-1.0865718126296997,0.23114177584648132,1.0,0.9407449960708618,-0.5055394172668457,-0.1847609281539917,0.5382440923807956,3.3643888661643064,3.780010535100946,-0.41562166893663965
1757267633.539623,1757267633.539623,0.0,3,5,629,284,7.803956508636475,0.2438911646604538,7.680330276489258,1.65988290309906,1.522091269493103,1.0,0.8984284996986389,0.1236262321472168,-1.4159917384386063,1.4213782215164632,7.807766651795443,7.857651328988715,-0.04988467719327172
1757267633.539623,1757267633.539623,0.0,4,4,360,332,4.010524272918701,2.5251457691192627,4.483107089996338,2.4573113918304443,0.3679485619068146,0.0,0.9016578197479248,-0.4725828170776367,0.06783437728881836,0.47742645689068886,4.739268519399485,5.112399481338984,-0.37313096193949846
1757267633.573103,1757267633.573103,0.0,0,0,320,468,0.8043729066848755,1.3236069679260254,2.244553804397583,1.400447964668274,-0.30899274349212646,0.0,0.951620876789093,-1.4401808977127075,-0.07684099674224854,1.4422293704251492,1.5488547958252903,2.6456145377925284,-1.0967597419672381
1757267633.573103,1757267633.573103,0.0,1,1,828,358,2.7129147052764893,-1.3708913326263428,3.4260501861572266,-1.1991701126098633,0.15955448150634766,1.0,0.9397538304328918,-0.7131354808807373,-0.1717212200164795,0.7335191827723039,3.0396133379059007,3.6298524538946095,-0.5902391159887088
