bbox_stamp,detection_id,x_min,y_min,x_max,y_max,u_bottom_center,v_bottom_center,X_mono,Y_mono,inside_roi
1757267630.422424,7,716,258,730,276,723,276,8.945454597473145,-1.298085331916809,1
1757267630.422424,8,667,248,677,261,672,261,12.38636302947998,-0.5598365068435669,1
1757267630.422424,11,558,259,572,278,565,278,8.762043952941895,1.3110042810440063,1
1757267630.4558141,0,355,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.4558141,1,907,326,990,442,948,442,0.9348232746124268,-1.4497807025909424,1
1757267630.4558141,2,263,338,355,461,309,461,0.8876311182975769,1.4095432758331299,1
1757267630.4558141,3,328,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.4558141,4,511,283,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.4558141,5,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.4558141,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.4558141,7,716,258,730,276,723,276,8.945454597473145,-1.298085331916809,1
1757267630.4558141,8,667,248,677,261,672,261,12.38636302947998,-0.5598365068435669,1
1757267630.4558141,11,558,259,572,278,565,278,8.762043952941895,1.3110042810440063,1
1757267630.489065,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.489065,1,907,326,990,442,948,442,0.9348232746124268,-1.4497807025909424,1
1757267630.489065,2,263,338,355,461,309,461,0.8876311182975769,1.4095432758331299,1
1757267630.489065,3,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.489065,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.489065,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.489065,6,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.489065,7,716,258,730,276,723,276,8.945454597473145,-1.298085331916809,1
1757267630.489065,8,667,248,677,261,672,261,12.38636302947998,-0.5598365068435669,1
1757267630.489065,11,558,259,572,278,565,278,8.762043952941895,1.3110042810440063,1
1757267630.555859,0,356,311,410,407,383,407,1.6736069917678833,1.4081710577011108,1
1757267630.555859,1,907,326,990,442,948,442,0.9348232746124268,-1.4497807025909424,1
1757267630.555859,2,263,338,355,461,309,461,0.8876311182975769,1.4095432758331299,1
1757267630.555859,3,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.555859,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.555859,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.555859,6,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.555859,7,715,258,730,276,722,276,8.946435928344727,-1.2812623977661133,1
1757267630.555859,8,667,248,677,261,672,261,12.38636302947998,-0.5598365068435669,1
1757267630.555859,11,558,259,572,278,565,278,8.762043952941895,1.3110042810440063,1
1757267630.572434,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.572434,1,906,326,990,442,948,442,0.9348232746124268,-1.4497807025909424,1
1757267630.572434,2,328,362,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.572434,3,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267630.572434,4,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.572434,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.572434,6,716,258,730,276,723,276,8.945454597473145,-1.298085331916809,1
1757267630.572434,7,667,248,677,261,672,261,12.38636302947998,-0.5598365068435669,1
1757267630.572434,10,558,259,572,278,565,278,8.762043952941895,1.3110042810440063,1
1757267630.639306,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.639306,1,907,326,991,442,949,442,0.9345170259475708,-1.4544568061828613,1
1757267630.639306,2,328,363,378,428,353,428,1.321621060371399,1.4148409366607666,1
1757267630.639306,3,511,282,535,309,523,309,5.334138870239258,1.3388067483901978,1
1757267630.639306,4,757,278,779,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.639306,5,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.639306,6,883,350,934,412,908,412,1.3973170518875122,-1.4445818662643433,1
1757267630.639306,7,716,258,730,276,723,276,8.945454597473145,-1.298085331916809,1
1757267630.639306,8,667,248,677,261,672,261,12.38636302947998,-0.5598365068435669,1
1757267630.639306,11,558,260,572,278,565,278,8.762043952941895,1.3110042810440063,1
1757267630.689245,0,356,311,409,407,382,407,1.6739637851715088,1.4136587381362915,1
1757267630.689245,1,907,326,990,442,948,442,0.9348232746124268,-1.4497807025909424,1
1757267630.689245,2,263,338,355,461,309,461,0.8876311182975769,1.4095432758331299,1
1757267630.689245,3,328,362,377,428,352,428,1.3219445943832397,1.4197946786880493,1
1757267630.689245,4,511,282,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267630.689245,5,757,278,780,305,768,305,5.477976322174072,-1.4295506477355957,1
1757267630.689245,6,849,303,903,394,876,394,1.7511073350906372,-1.3933608531951904,1
1757267630.689245,7,883,350,934,413,908,413,1.3801394701004028,-1.4376453161239624,1
1757267630.689245,8,716,258,730,276,723,276,8.945454597473145,-1.298085331916809,1
1757267630.689245,9,667,248,677,261,672,261,12.38636302947998,-0.5598365068435669,1
1757267630.689245,12,558,260,572,278,565,278,8.762043952941895,1.3110042810440063,1
1757267630.7724571,0,354,313,409,409,381,409,1.6365463733673096,1.4042116403579712,1
1757267630.7724571,1,260,339,353,466,306,466,0.8307013511657715,1.3934152126312256,1
1757267630.7724571,2,909,327,991,445,950,445,0.8957324028015137,-1.4409953355789185,1
1757267630.7724571,3,510,284,534,310,522,310,5.2594757080078125,1.3355329036712646,1
1757267630.7724571,4,850,305,906,396,878,396,1.7089678049087524,-1.3904542922973633,1
1757267630.7724571,5,757,279,780,308,768,308,5.242178440093994,-1.3864251375198364,1
1757267630.7724571,6,327,362,379,430,353,430,1.29072105884552,1.4013851881027222,1
1757267630.7724571,7,715,259,730,278,722,278,8.612269401550293,-1.2439316511154175,1
1757267630.7724571,8,667,250,677,263,672,263,11.818669319152832,-0.539901614189148,1
1757267630.7724571,9,559,262,572,280,565,280,8.443881034851074,1.2708643674850464,1
1757267630.7724571,10,540,251,548,262,544,262,12.249381065368652,2.197617769241333,1
1757267630.7724571,12,500,249,508,260,504,260,12.894424438476562,3.1827495098114014,1
1757267630.7724571,24,560,247,569,261,564,261,12.517148971557617,1.8064653873443604,1
1757267630.805666,0,257,341,351,467,304,467,0.8199695944786072,1.3961398601531982,1
1757267630.805666,1,352,313,408,409,380,409,1.636899709701538,1.409643530845642,1
1757267630.805666,2,910,329,993,447,951,447,0.8703269362449646,-1.4337376356124878,1
1757267630.805666,3,325,363,377,430,351,430,1.2913625240325928,1.4112019538879395,1
1757267630.805666,4,510,285,534,311,522,311,5.185653209686279,1.3215080499649048,1
1757267630.805666,5,757,279,780,308,768,308,5.242178440093994,-1.3864251375198364,1
1757267630.805666,6,851,304,907,397,879,397,1.6882399320602417,-1.3890246152877808,1
1757267630.805666,7,885,350,937,416,911,416,1.328588843345642,-1.4330613613128662,1
1757267630.805666,8,715,259,730,278,722,278,8.612269401550293,-1.2439316511154175,1
1757267630.805666,9,666,250,677,263,671,263,11.819846153259277,-0.5188090801239014,1
1757267630.805666,10,558,262,573,280,565,280,8.443881034851074,1.2708643674850464,1
1757267630.805666,11,539,251,548,262,543,262,12.250570297241211,2.2190277576446533,1
1757267630.855866,0,912,330,999,450,955,450,0.8322794437408447,-1.434376835823059,1
1757267630.855866,1,347,314,405,410,376,410,1.6197031736373901,1.423879623413086,1
1757267630.855866,2,758,279,780,308,769,308,5.241487503051758,-1.3976353406906128,1
1757267630.855866,3,852,305,911,401,881,401,1.6082626581192017,-1.3720766305923462,1
1757267630.855866,4,510,285,533,311,521,311,5.18632173538208,1.3323252201080322,1
1757267630.855866,5,715,259,730,279,722,279,8.452688217163086,-1.2261043787002563,1
1757267630.855866,6,888,352,938,418,913,418,1.2950565814971924,-1.4300795793533325,1
1757267630.855866,7,666,250,677,263,671,263,11.819846153259277,-0.5188090801239014,1
1757267630.855866,8,557,262,572,280,564,280,8.444808959960938,1.2866231203079224,1
1757267630.855866,9,539,251,548,262,543,262,12.250570297241211,2.2190277576446533,1
1757267630.855866,12,499,249,508,260,503,260,12.895648956298828,3.2050139904022217,1
1757267630.855866,23,560,247,569,262,564,262,12.225593566894531,1.7692477703094482,1
1757267630.905848,0,242,348,341,476,291,476,0.7257116436958313,1.3994677066802979,1
1757267630.905848,1,315,368,370,436,342,436,1.2047673463821411,1.4150054454803467,1
1757267630.905848,2,914,335,1003,453,958,453,0.7954723834991455,-1.4305377006530762,1
1757267630.905848,3,758,280,780,308,769,308,5.241487503051758,-1.3976353406906128,1
1757267630.905848,4,508,286,531,312,519,312,5.115295886993408,1.339890480041504,1
1757267630.905848,5,715,260,730,279,722,279,8.452688217163086,-1.2261043787002563,1
1757267630.905848,6,556,262,571,281,563,281,8.293554306030273,1.2827280759811401,1
1757267630.905848,7,891,356,941,422,916,422,1.2302439212799072,-1.4191651344299316,1
1757267630.905848,8,666,250,676,264,671,264,11.55240249633789,-0.5098251700401306,1
1757267630.905848,9,538,251,547,262,542,262,12.251758575439453,2.2404367923736572,1
1757267630.905848,15,499,250,507,260,503,260,12.895648956298828,3.2050139904022217,1
1757267630.955839,0,337,318,397,419,367,419,1.4633363485336304,1.406240463256836,1
1757267630.955839,1,759,282,781,310,770,310,5.091662406921387,-1.3811066150665283,1
1757267630.955839,2,507,286,529,313,518,313,5.0450215339660645,1.3367031812667847,1
1757267630.955839,3,716,261,730,280,723,280,8.296881675720215,-1.2246325016021729,1
1757267630.955839,4,306,375,363,442,334,442,1.122388482093811,1.4139584302902222,1
1757267630.955839,5,894,358,947,425,920,425,1.1826568841934204,-1.4200847148895264,1
1757267630.955839,6,666,251,676,264,671,264,11.55240249633789,-0.5098251700401306,1
1757267630.955839,7,538,252,547,263,542,263,11.9712495803833,2.1954522132873535,1
1757267630.955839,8,556,263,571,281,563,281,8.293554306030273,1.2827280759811401,1
1757267630.955839,13,449,249,457,260,453,260,12.956812858581543,4.317108631134033,1
1757267631.005902,0,925,339,1023,467,974,467,0.6346110701560974,-1.4222511053085327,1
1757267631.005902,1,330,322,392,423,361,423,1.3987846374511719,1.4090265035629272,1
1757267631.005902,2,505,288,528,314,516,314,4.976778030395508,1.3440769910812378,1
1757267631.005902,3,760,282,783,310,771,310,5.090984344482422,-1.392087697982788,1
1757267631.005902,4,902,363,954,432,928,432,1.0770961046218872,-1.4156147241592407,1
1757267631.005902,5,716,261,730,281,723,281,8.14652156829834,-1.2076036930084229,1
1757267631.005902,6,666,251,676,264,671,264,11.55240249633789,-0.5098251700401306,1
1757267631.005902,7,555,263,570,282,562,282,8.146627426147461,1.278944492340088,1
1757267631.005902,8,537,252,546,263,541,263,11.972419738769531,2.2164413928985596,1
1757267631.0726101,0,939,345,1040,480,989,480,0.5002593398094177,-1.415905475616455,1
1757267631.0726101,1,316,325,383,434,349,434,1.2318512201309204,1.39448082447052,1
1757267631.0726101,2,284,383,345,460,314,460,0.8980453014373779,1.3938636779785156,1
1757267631.0726101,3,871,313,934,418,902,418,1.2987993955612183,-1.37265145778656,1
1757267631.0726101,4,761,283,785,312,773,312,4.946509838104248,-1.386762261390686,1
1757267631.0726101,5,911,368,970,440,940,440,0.9635149240493774,-1.4243192672729492,1
1757267631.0726101,6,717,262,732,281,724,281,8.145600318908691,-1.2232033014297485,1
1757267631.0726101,7,504,289,528,317,516,317,4.776053428649902,1.3041647672653198,1
1757267631.0726101,8,555,264,569,282,562,282,8.146627426147461,1.278944492340088,1
1757267631.0726101,9,667,251,677,265,672,265,11.293936729431152,-0.5214753746986389,1
1757267631.0726101,10,536,252,545,264,540,264,11.703838348388672,2.1933701038360596,1
1757267631.0726101,16,496,252,504,261,500,261,12.594389915466309,3.2039809226989746,1
1757267631.122603,0,263,391,332,470,297,470,0.7885468006134033,1.4083337783813477,1
1757267631.122603,1,305,330,374,438,339,438,1.1769248247146606,1.4162284135818481,1
1757267631.122603,2,877,318,945,424,911,424,1.2009077072143555,-1.3808889389038086,1
1757267631.122603,3,918,374,981,451,949,451,0.8219739198684692,-1.4015889167785645,1
1757267631.122603,4,763,284,787,313,775,313,4.87576150894165,-1.3948333263397217,1
1757267631.122603,5,502,289,527,318,514,318,4.712928295135498,1.3115676641464233,1
1757267631.122603,6,717,262,732,282,724,282,7.999558448791504,-1.2064387798309326,1
1757267631.122603,7,554,264,569,283,561,283,8.00384521484375,1.2752676010131836,1
1757267631.122603,8,667,252,677,265,672,265,11.293936729431152,-0.5214753746986389,1
1757267631.122603,9,536,252,545,263,540,263,11.973590850830078,2.237429618835449,1
1757267631.122603,10,496,252,504,262,500,262,12.30164909362793,3.13887095451355,1
1757267631.122603,11,617,248,625,260,621,260,12.750814437866211,0.5716082453727722,1
1757267631.155903,1,249,397,326,479,287,479,0.6956171989440918,1.3991913795471191,1
1757267631.155903,2,927,379,992,457,959,457,0.7486643195152283,-1.4123969078063965,1
1757267631.155903,3,765,285,789,315,777,315,4.73968505859375,-1.3896098136901855,1
1757267631.155903,4,296,333,367,446,331,446,1.0691180229187012,1.402620792388916,1
1757267631.155903,5,718,263,733,282,725,282,7.998648643493652,-1.2218151092529297,1
1757267631.155903,6,500,291,525,319,512,319,4.650984764099121,1.3188319206237793,1
1757267631.155903,7,554,265,569,284,561,284,7.864150524139404,1.2568109035491943,1
1757267631.155903,8,667,252,677,265,672,265,11.293936729431152,-0.5214753746986389,1
1757267631.155903,10,536,252,544,263,540,263,11.973590850830078,2.237429618835449,1
1757267631.155903,11,495,252,504,263,499,263,12.021553039550781,3.097269296646118,1
1757267631.155903,12,617,248,625,260,621,260,12.750814437866211,0.5716082453727722,1
1757267631.189161,0,971,363,1087,514,1029,514,0.2034093737602234,-1.4046319723129272,1
1757267631.189161,1,236,404,316,491,276,491,0.5804488658905029,1.3789712190628052,1
1757267631.189161,2,280,336,361,453,320,453,0.9818246364593506,1.4092143774032593,1
1757267631.189161,3,935,384,1004,465,969,465,0.6572591662406921,-1.411841630935669,1
1757267631.189161,4,767,286,791,317,779,317,4.608799457550049,-1.3845854997634888,1
1757267631.189161,5,718,263,733,282,725,282,7.998648643493652,-1.2218151092529297,1
1757267631.189161,6,498,291,524,320,511,320,4.589572429656982,1.3160465955734253,1
1757267631.189161,7,553,264,568,285,560,285,7.729159355163574,1.2535386085510254,1
1757267631.189161,8,667,252,677,266,672,266,11.046185493469238,-0.5127754807472229,1
1757267631.189161,9,535,253,544,265,539,265,11.445405006408691,2.171170473098755,1
1757267631.189161,11,495,252,503,263,499,263,12.021553039550781,3.097269296646118,1
1757267631.189161,12,617,248,625,261,621,261,12.448192596435547,0.5588378310203552,1
1757267631.239244,2,900,330,982,448,941,448,0.8609230518341064,-1.382308840751648,1
1757267631.239244,3,207,415,297,509,252,509,0.4269331097602844,1.3787235021591187,1
1757267631.239244,4,262,343,347,466,304,466,0.831255316734314,1.401840090751648,1
1757267631.239244,5,769,288,795,319,782,319,4.482186794281006,-1.3898056745529175,1
1757267631.239244,6,496,294,521,324,508,324,4.354299545288086,1.2958424091339111,1
1757267631.239244,7,720,264,735,284,727,284,7.717013359069824,-1.2191544771194458,1
1757267631.239244,8,552,265,568,286,560,286,7.596957683563232,1.235874891281128,1
1757267631.239244,9,668,252,678,267,673,267,10.806358337402344,-0.5239473581314087,1
1757267631.239244,10,535,253,543,265,539,265,11.445405006408691,2.171170473098755,1
1757267631.239244,11,493,252,502,264,497,264,11.753386497497559,3.0778210163116455,1
1757267631.239244,12,617,248,625,261,621,261,12.448192596435547,0.5588378310203552,1
1757267631.239244,14,445,251,453,262,449,262,12.362122535705566,4.22787618637085,1
1757267631.289273,3,916,337,1002,461,959,461,0.7036460638046265,-1.3905211687088013,1
1757267631.289273,4,971,406,1057,497,1014,497,0.3417307436466217,-1.428797721862793,1
1757267631.289273,5,238,349,330,483,284,483,0.6559209227561951,1.389620304107666,1
1757267631.289273,6,492,295,519,326,505,326,4.243741035461426,1.3003616333007812,1
1757267631.289273,7,773,289,799,322,786,322,4.30121374130249,-1.3923887014389038,1
1757267631.289273,8,722,265,737,285,729,285,7.581114768981934,-1.2326226234436035,1
1757267631.289273,9,552,266,568,287,560,287,7.468283176422119,1.2186826467514038,1
1757267631.289273,10,535,253,543,265,539,265,11.445405006408691,2.171170473098755,1
1757267631.289273,11,669,252,679,266,674,266,11.043935775756836,-0.5526119470596313,1
1757267631.289273,12,493,252,502,264,497,264,11.753386497497559,3.0778210163116455,1
1757267631.289273,13,618,249,626,261,622,261,12.446981430053711,0.5369246602058411,1
1757267631.289273,18,444,251,452,261,448,261,12.657005310058594,4.336877822875977,1
1757267631.3226311,1,990,416,1080,511,1035,511,0.2246185690164566,-1.4397947788238525,1
1757267631.3226311,2,218,357,317,495,267,495,0.5455609560012817,1.3927758932113647,1
1757267631.3226311,5,927,341,1020,474,973,474,0.5630627870559692,-1.381501317024231,1
1757267631.3226311,6,775,291,803,323,789,323,4.2420549392700195,-1.4093750715255737,1
1757267631.3226311,7,491,296,517,327,504,327,4.1896138191223145,1.297906756401062,1
1757267631.3226311,8,723,266,739,286,731,286,7.448892116546631,-1.2457265853881836,1
1757267631.3226311,9,535,253,543,265,539,265,11.445405006408691,2.171170473098755,1
1757267631.3226311,10,552,266,567,288,559,288,7.343841075897217,1.216041922569275,1
1757267631.3226311,11,670,252,681,267,675,267,10.8041410446167,-0.5630587339401245,1
1757267631.3226311,12,493,253,501,264,497,264,11.753386497497559,3.0778210163116455,1
1757267631.3226311,14,618,249,627,261,622,261,12.446981430053711,0.5369246602058411,1
1757267631.3226311,17,444,251,451,261,447,261,12.658207893371582,4.358641624450684,1
1757267631.3226311,21,553,259,566,275,559,275,9.283123970031738,1.4780393838882446,1
1757267631.372686,1,180,369,296,518,238,518,0.3574134409427643,1.385603427886963,1
1757267631.372686,4,950,354,1049,493,999,493,0.37960824370384216,-1.391013741493225,1
1757267631.372686,6,780,293,808,327,794,327,4.019812107086182,-1.4088691473007202,1
1757267631.372686,7,488,300,515,331,501,331,3.981642961502075,1.279502034187317,1
1757267631.372686,8,725,266,742,287,733,287,7.3201985359191895,-1.2584806680679321,1
1757267631.372686,9,551,268,567,289,559,289,7.221800327301025,1.199554204940796,1
1757267631.372686,10,671,254,682,268,676,268,10.572924613952637,-0.5731317400932312,1
1757267631.372686,11,535,254,543,265,539,265,11.445405006408691,2.171170473098755,1
1757267631.372686,12,493,253,501,264,497,264,11.753386497497559,3.0778210163116455,1
1757267631.372686,15,619,250,627,262,623,262,12.155313491821289,0.503629744052887,1
1757267631.372686,16,443,251,451,261,447,261,12.658207893371582,4.358641624450684,1
1757267631.372686,22,553,258,565,272,559,272,9.850061416625977,1.5546326637268066,1
1757267631.455991,4,480,304,511,338,495,338,3.649886131286621,1.2564806938171387,1
1757267631.455991,5,790,299,818,333,804,333,3.7126262187957764,-1.4304033517837524,1
1757267631.455991,6,729,268,746,290,737,290,6.955589294433594,-1.2671825885772705,1
1757267631.455991,7,673,255,684,269,678,269,10.34875774383545,-0.6017204523086548,1
1757267631.455991,8,549,270,567,293,558,293,6.764584541320801,1.1509052515029907,1
1757267631.455991,9,534,255,543,267,538,267,10.95566177368164,2.109733819961548,1
1757267631.455991,10,491,254,500,265,495,265,11.495353698730469,3.059107542037964,1
1757267631.455991,13,620,251,629,263,624,263,11.875093460083008,0.47164174914360046,1
1757267631.455991,14,552,258,564,272,558,272,9.851090431213379,1.572487711906433,1
1757267631.455991,20,440,252,448,263,444,263,12.085776329040527,4.2486252784729,1
1757267631.47248,3,791,298,820,335,805,335,3.61818265914917,-1.4167033433914185,1
1757267631.47248,4,477,304,509,340,493,340,3.5619184970855713,1.2527559995651245,1
1757267631.47248,6,730,268,747,290,738,290,6.95475959777832,-1.2809808254241943,1
1757267631.47248,7,549,269,566,293,557,293,6.765383720397949,1.1641337871551514,1
1757267631.47248,8,673,254,684,269,678,269,10.34875774383545,-0.6017204523086548,1
1757267631.47248,9,492,254,500,266,496,266,11.243537902832031,2.981713056564331,1
1757267631.47248,12,620,251,629,263,624,263,11.875093460083008,0.47164174914360046,1
1757267631.47248,15,551,259,563,274,557,274,9.468008041381836,1.5373049974441528,1
1757267631.556039,2,803,304,834,343,818,343,3.264606237411499,-1.4400057792663574,1
1757267631.556039,3,469,311,501,348,485,348,3.2359392642974854,1.2389533519744873,1
1757267631.556039,4,736,271,753,293,744,293,6.615615367889404,-1.3150999546051025,1
1757267631.556039,5,546,272,564,295,555,295,6.554468631744385,1.1606144905090332,1
1757267631.556039,6,675,256,687,271,681,271,9.924283027648926,-0.6377580761909485,1
1757267631.556039,8,533,258,542,269,537,269,10.500311851501465,2.0526115894317627,1
1757267631.556039,10,490,255,499,266,494,266,11.245774269104004,3.0212972164154053,1
1757267631.556039,13,621,251,630,264,625,264,11.60566234588623,0.4408852159976959,1
1757267631.556039,14,553,261,563,275,558,275,9.284112930297852,1.4950448274612427,1
1757267631.556039,15,438,253,447,264,442,264,11.81664752960205,4.207045555114746,1
1757267631.572522,1,806,306,837,344,821,344,3.2227134704589844,-1.4539273977279663,1
1757267631.572522,2,467,312,499,349,483,349,3.1983675956726074,1.2451567649841309,1
1757267631.572522,3,737,271,754,293,745,293,6.614812850952148,-1.3283876180648804,1
1757267631.572522,4,546,271,564,296,555,296,6.452008247375488,1.1461620330810547,1
1757267631.572522,5,676,255,688,271,682,271,9.923234939575195,-0.6559885740280151,1
1757267631.572522,8,533,257,542,269,537,269,10.500311851501465,2.0526115894317627,1
1757267631.572522,9,490,254,499,266,494,266,11.245774269104004,3.0212972164154053,1
1757267631.572522,11,553,261,563,275,558,275,9.284112930297852,1.4950448274612427,1
1757267631.572522,14,621,251,631,264,626,264,11.60450553894043,0.4202348589897156,1
1757267631.656035,0,822,309,858,351,840,351,2.9473159313201904,-1.5302908420562744,1
1757267631.656035,1,455,313,491,357,473,357,2.9136509895324707,1.2473986148834229,1
1757267631.656035,2,744,269,763,292,753,292,6.716908931732178,-1.452020287513733,1
1757267631.656035,3,545,269,564,295,554,295,6.555251121520996,1.1735235452651978,1
1757267631.656035,4,681,252,693,268,687,268,10.560901641845703,-0.7844457030296326,1
1757267631.656035,5,533,253,543,266,538,266,11.196555137634277,2.149794101715088,1
1757267631.656035,7,490,251,499,262,494,262,12.308770179748535,3.2671003341674805,1
1757267631.656035,8,624,247,633,260,628,260,12.74220085144043,0.4149967133998871,1
1757267631.706041,0,834,312,872,357,853,357,2.733973503112793,-1.5654951333999634,1
1757267631.706041,1,446,317,483,363,464,363,2.720609426498413,1.259558916091919,1
1757267631.706041,2,749,269,767,292,758,292,6.712850570678711,-1.5193101167678833,1
1757267631.706041,3,543,270,563,295,553,295,6.556033134460449,1.1864324808120728,1
1757267631.706041,4,683,250,695,267,689,267,10.788616180419922,-0.8369148969650269,1
1757267631.75601,0,847,318,888,365,867,365,2.477051258087158,-1.5846951007843018,1
1757267631.75601,1,434,323,476,370,455,370,2.5132906436920166,1.2624143362045288,1
1757267631.75601,2,754,269,773,294,763,294,6.494582653045654,-1.5490952730178833,1
1757267631.75601,3,541,271,562,296,551,296,6.455104827880859,1.1971826553344727,1
1757267631.75601,4,685,250,697,266,691,266,11.024806022644043,-0.8913370370864868,1
1757267631.75601,6,550,256,562,272,556,272,9.8531494140625,1.6081959009170532,1
1757267631.772692,0,430,324,471,373,450,373,2.4304516315460205,1.2711609601974487,1
1757267631.772692,1,854,319,894,368,874,368,2.3867273330688477,-1.6034581661224365,1
1757267631.772692,2,756,269,775,294,765,294,6.4929938316345215,-1.5753573179244995,1
1757267631.772692,3,540,271,561,296,550,296,6.455878734588623,1.2099370956420898,1
1757267631.772692,4,686,249,698,265,692,265,11.271096229553223,-0.9275134801864624,1
1757267631.772692,7,550,256,562,272,556,272,9.8531494140625,1.6081959009170532,1
1757267631.839443,0,875,327,924,381,899,381,2.0345680713653564,-1.6431078910827637,1
1757267631.839443,1,410,333,456,385,433,385,2.1266584396362305,1.2845488786697388,1
1757267631.839443,2,764,268,785,295,774,295,6.382712364196777,-1.6737275123596191,1
1757267631.839443,3,537,272,558,296,547,296,6.458200931549072,1.2481986284255981,1
1757267631.839443,4,690,247,703,263,696,263,11.79041862487793,-1.046363115310669,1
1757267631.839443,6,530,248,540,261,535,261,12.552172660827637,2.440150260925293,1
1757267631.839443,8,548,254,561,269,554,269,10.482077598571777,1.7332563400268555,1
1757267631.889512,0,898,336,952,395,925,395,1.7116408348083496,-1.6740779876708984,1
1757267631.889512,1,392,341,441,400,416,400,1.7999277114868164,1.274681568145752,1
1757267631.889512,2,771,268,793,295,782,295,6.3764214515686035,-1.777538537979126,1
1757267631.889512,3,535,271,557,297,546,297,6.3588547706604,1.245490312576294,1
1757267631.889512,4,692,245,705,262,698,262,12.065742492675781,-1.1093723773956299,1
1757267631.889512,8,547,252,560,268,553,268,10.707056045532227,1.784295678138733,1
1757267631.939449,0,923,349,988,417,955,417,1.2970378398895264,-1.6572083234786987,1
1757267631.939449,1,367,355,425,419,396,419,1.4535623788833618,1.2563085556030273,1
1757267631.939449,2,778,271,801,300,789,300,5.89111328125,-1.7649365663528442,1
1757267631.939449,3,532,275,556,302,544,302,5.893091678619385,1.1971443891525269,1
1757267631.939449,4,695,247,709,264,702,264,11.516458511352539,-1.1514378786087036,1
1757267631.939449,6,546,254,560,271,553,271,10.058121681213379,1.690830945968628,1
1757267631.989448,0,958,368,1034,444,996,444,0.8944733142852783,-1.6602730751037598,1
1757267631.989448,1,335,373,401,446,368,446,1.0580271482467651,1.2334080934524536,1
1757267631.989448,2,787,275,811,306,799,306,5.375866413116455,-1.7699170112609863,1
1757267631.989448,3,698,249,712,267,705,267,10.77086353302002,-1.150058388710022,1
1757267631.989448,4,546,257,560,275,553,275,9.289057731628418,1.580064296722412,1
1757267631.989448,5,529,279,553,307,541,307,5.477079391479492,1.1651670932769775,1
1757267632.022675,0,308,387,382,467,345,467,0.8086536526679993,1.2240804433822632,1
1757267632.022675,1,985,384,1071,468,1028,468,0.6091866493225098,-1.6437766551971436,1
1757267632.022675,2,793,278,818,309,805,309,5.141489505767822,-1.7832781076431274,1
1757267632.022675,3,524,280,552,311,538,311,5.174948692321777,1.1484049558639526,1
1757267632.022675,4,701,250,715,268,708,268,10.537936210632324,-1.188085913658142,1
1757267632.022675,5,544,259,559,278,551,278,8.775365829467773,1.5382643938064575,1
1757267632.072701,0,251,415,345,512,298,512,0.3913426995277405,1.2003370523452759,1
1757267632.072701,1,1039,411,1148,512,1093,512,0.20327414572238922,-1.643101692199707,1
1757267632.072701,2,803,281,829,314,816,314,4.780869960784912,-1.8143564462661743,1
1757267632.072701,3,519,285,546,316,532,316,4.831435203552246,1.1524419784545898,1
1757267632.072701,4,703,250,719,270,711,270,10.099372863769531,-1.2045111656188965,1
1757267632.072701,5,541,260,556,279,548,279,8.616560935974121,1.562466025352478,1
1757267632.072701,6,476,248,487,262,481,262,12.324193000793457,3.5448286533355713,1
1757267632.122747,1,813,287,842,323,827,323,4.219012260437012,-1.7778677940368652,1
1757267632.122747,2,512,291,542,324,527,324,4.342928886413574,1.114158272743225,1
1757267632.122747,4,706,253,722,273,714,273,9.497068405151367,-1.200652003288269,1
1757267632.122747,5,537,263,555,282,546,282,8.161116600036621,1.523813247680664,1
1757267632.122747,6,521,254,533,269,527,269,10.511033058166504,2.2403817176818848,1
1757267632.122747,7,635,244,647,260,641,260,12.726198196411133,0.12402977049350739,1
1757267632.189492,1,831,296,862,335,846,335,3.595547914505005,-1.775462031364441,1
1757267632.189492,2,500,298,532,336,516,336,3.7303338050842285,1.0962332487106323,1
